,codcliente,ingressi_condivisi
62966,238002,8
62967,238005,18
62968,238008,4
62969,238010,4
62970,238011,6
62971,238013,0
62972,238017,4
62973,238019,7
62974,238020,5
62975,238022,4
62976,238029,4
62977,238033,0
62978,238034,4
62979,238040,8
62980,238045,0
62981,238047,9
62982,238049,7
62983,238051,13
62984,238052,6
62985,238057,3
62986,238058,0
62987,238060,8
62988,238066,0
62989,238071,11
62990,238072,7
62991,238074,14
62992,238076,8
62993,238078,8
62994,238081,6
62995,238084,0
62996,238087,8
62997,238088,0
62998,238089,3
62999,238090,0
63000,238097,7
63001,238098,11
63002,238099,3
63003,238101,7
63004,238105,6
63005,238106,0
63006,238109,3
63007,238115,6
63008,238117,12
63009,238123,0
63010,238125,9
63011,238128,10
63012,238129,4
63013,238146,3
63014,238148,3
63015,238154,5
63016,238155,5
63017,238162,0
63018,238172,13
63019,238174,3
63020,238179,6
63021,238184,3
63022,238185,9
63023,238189,0
63024,238191,0
63025,238194,0
63026,238198,7
63027,238199,4
63028,238200,8
63029,238202,6
63030,238203,4
63031,238210,16
63032,238211,5
63033,238214,3
63034,238220,6
63035,238224,4
63036,238227,6
63037,238229,8
63038,238230,7
63039,238231,5
63040,238232,5
63041,238236,6
63042,238239,4
63043,238247,3
63044,238249,3
63045,238256,8
63046,238258,0
63047,238262,7
63048,238266,4
63049,238279,3
63050,238281,9
63051,238282,3
63052,238293,5
63053,238296,13
63054,238306,8
63055,238310,0
63056,238315,14
63057,238321,4
63058,238331,0
63059,238332,5
63060,238334,0
63061,238341,0
63062,238346,23
63063,238355,4
63064,238361,23
63065,238368,11
63066,238374,8
63067,238375,0
63068,238389,5
63069,238391,0
63070,238392,5
63071,238397,0
63072,238404,10
63073,238405,5
63074,238407,4
63075,238411,0
63076,238417,0
63077,238425,8
63078,238431,3
63079,238451,6
63080,238456,3
63081,238457,3
63082,238462,3
63083,238465,3
63084,238471,4
63085,238474,0
63086,238477,3
63087,238480,6
63088,238482,0
63089,238485,0
63090,238488,6
63091,238491,7
63092,238493,4
63093,238500,0
63094,238501,4
63095,238503,0
63096,238511,9
63097,238514,5
63098,238532,9
63099,238534,3
63100,238535,9
63101,238536,3
63102,238538,5
63103,238548,3
63104,238555,0
63105,238556,0
63106,238563,3
63107,238564,3
63108,238569,3
63109,238573,8
63110,238574,0
63111,238575,3
63112,238576,3
63113,238577,5
63114,238586,9
63115,238591,8
63116,238599,21
63117,238601,0
63118,238603,0
63119,238607,11
63120,238610,13
63121,238611,5
63122,238612,9
63123,238615,5
63124,238625,4
63125,238626,4
63126,238629,3
63127,238637,4
63128,238638,4
63129,238641,6
63130,238647,3
63131,238648,6
63132,238651,4
63133,238653,8
63134,238655,0
63135,238660,9
63136,238661,8
63137,238666,5
63138,238670,0
63139,238671,0
63140,238681,0
63141,238685,41
63142,238688,0
63143,238695,3
63144,238698,0
63145,238706,8
63146,238709,0
63147,238715,0
63148,238718,19
63149,238723,7
63150,238735,0
63151,238739,10
63152,238742,13
63153,238743,9
63154,238746,4
63155,238747,8
63156,238752,0
63157,238756,6
63158,238757,0
63159,238763,3
63160,238779,9
63161,238780,5
63162,238783,0
63163,238787,0
63164,238790,8
63165,238794,5
63166,238796,3
63167,238801,3
63168,238808,11
63169,238809,7
63170,238816,15
63171,238817,22
63172,238820,7
63173,238828,9
63174,238829,5
63175,238831,11
63176,238834,5
63177,238835,17
63178,238837,23
63179,238838,16
63180,238839,0
63181,238841,8
63182,238849,0
63183,238852,8
63184,238854,6
63185,238856,5
63186,238860,6
63187,238862,0
63188,238870,4
63189,238878,0
63190,238880,0
63191,238881,21
63192,238882,0
63193,238894,4
63194,238895,0
63195,238899,7
63196,238903,6
63197,238909,3
63198,238914,11
63199,238922,6
63200,238928,5
63201,238931,0
63202,238942,5
63203,238945,4
63204,238950,0
63205,238952,9
63206,238955,0
63207,238958,0
63208,238959,4
63209,238969,0
63210,238974,14
63211,238976,15
63212,238979,3
63213,238980,7
63214,238981,0
63215,238982,0
63216,238990,4
63217,239000,4
63218,239015,14
63219,239019,6
63220,239026,0
63221,239033,8
63222,239035,4
63223,239045,3
63224,239049,0
63225,239064,15
63226,239065,11
63227,239066,0
63228,239068,18
63229,239071,0
63230,239072,3
63231,239077,12
63232,239079,10
63233,239080,0
63234,239083,4
63235,239087,13
63236,239090,5
63237,239096,5
63238,239097,14
63239,239106,0
63240,239107,8
63241,239110,4
63242,239112,6
63243,239117,11
63244,239125,3
63245,239126,0
63246,239131,0
63247,239137,10
63248,239147,4
63249,239153,0
63250,239154,4
63251,239159,3
63252,239164,3
63253,239179,3
63254,239184,6
63255,239193,0
63256,239196,0
63257,239200,7
63258,239201,0
63259,239205,5
63260,239214,14
63261,239217,3
63262,239222,4
63263,239224,6
63264,239225,0
63265,239226,0
63266,239229,11
63267,239237,4
63268,239241,0
63269,239243,7
63270,239244,7
63271,239249,0
63272,239251,6
63273,239256,6
63274,239257,3
63275,239259,5
63276,239260,8
63277,239262,3
63278,239263,3
63279,239264,5
63280,239265,15
63281,239269,10
63282,239271,4
63283,239278,0
63284,239279,3
63285,239284,4
63286,239286,0
63287,239291,5
63288,239299,0
63289,239304,3
63290,239306,0
63291,239309,5
63292,239312,11
63293,239318,6
63294,239322,0
63295,239331,11
63296,239332,9
63297,239336,6
63298,239340,5
63299,239342,3
63300,239344,16
63301,239346,0
63302,239348,4
63303,239354,11
63304,239355,15
63305,239356,0
63306,239360,0
63307,239371,18
63308,239376,7
63309,239377,8
63310,239378,10
63311,239379,0
63312,239381,0
63313,239384,10
63314,239386,0
63315,239389,11
63316,239391,4
63317,239392,0
63318,239393,4
63319,239397,0
63320,239398,9
63321,239399,3
63322,239400,3
63323,239406,12
63324,239407,0
63325,239413,0
63326,239414,3
63327,239415,10
63328,239418,0
63329,239420,6
63330,239422,7
63331,239428,0
63332,239430,0
63333,239435,4
63334,239437,0
63335,239442,3
63336,239446,12
63337,239448,6
63338,239450,7
63339,239451,3
63340,239458,0
63341,239459,10
63342,239462,8
63343,239463,10
63344,239465,0
63345,239466,11
63346,239469,17
63347,239470,6
63348,239471,21
63349,239477,5
63350,239483,0
63351,239485,3
63352,239489,8
63353,239493,0
63354,239499,0
63355,239507,4
63356,239510,3
63357,239511,3
63358,239512,0
63359,239514,3
63360,239515,0
63361,239520,4
63362,239535,7
63363,239537,6
63364,239538,0
63365,239540,15
63366,239544,0
63367,239545,18
63368,239551,0
63369,239558,0
63370,239561,6
63371,239563,0
63372,239564,8
63373,239571,0
63374,239580,0
63375,239581,3
63376,239582,6
63377,239586,12
63378,239591,0
63379,239593,14
63380,239594,0
63381,239595,0
63382,239596,0
63383,239597,3
63384,239603,3
63385,239604,5
63386,239607,3
63387,239611,6
63388,239616,3
63389,239617,4
63390,239618,0
63391,239619,17
63392,239620,0
63393,239621,3
63394,239622,8
63395,239625,8
63396,239629,6
63397,239632,3
63398,239637,0
63399,239641,4
63400,239645,4
63401,239648,6
63402,239650,0
63403,239651,9
63404,239652,3
63405,239659,7
63406,239662,13
63407,239671,9
63408,239673,21
63409,239675,21
63410,239677,23
63411,239680,4
63412,239681,8
63413,239682,3
63414,239683,0
63415,239689,15
63416,239694,0
63417,239695,11
63418,239697,3
63419,239699,7
63420,239701,19
63421,239703,4
63422,239705,0
63423,239707,4
63424,239709,4
63425,239710,15
63426,239711,3
63427,239712,0
63428,239715,8
63429,239726,5
63430,239740,0
63431,239744,8
63432,239752,3
63433,239758,31
63434,239759,5
63435,239764,4
63436,239777,22
63437,239785,3
63438,239787,12
63439,239792,4
63440,239797,9
63441,239799,9
63442,239802,8
63443,239803,11
63444,239806,4
63445,239811,7
63446,239812,3
63447,239813,6
63448,239815,3
63449,239825,18
63450,239840,14
63451,239848,16
63452,239849,0
63453,239852,4
63454,239855,8
63455,239859,11
63456,239860,8
63457,239861,4
63458,239864,7
63459,239866,3
63460,239873,5
63461,239878,7
63462,239883,6
63463,239887,17
63464,239889,0
63465,239897,10
63466,239898,0
63467,239899,0
63468,239900,0
63469,239901,9
63470,239903,6
63471,239909,11
63472,239918,9
63473,239921,10
63474,239926,3
63475,239927,7
63476,239930,0
63477,239932,16
63478,239933,16
63479,239936,7
63480,239952,3
63481,239955,0
63482,239969,8
63483,239975,26
63484,239977,14
63485,239979,6
63486,239982,8
63487,239984,10
63488,239985,13
63489,239987,4
63490,239993,4
63491,239995,10
63492,239998,11
63493,240005,3
63494,240009,9
63495,240015,8
63496,240016,5
63497,240020,0
63498,240023,13
63499,240028,0
63500,240032,7
63501,240033,3
63502,240036,4
63503,240037,3
63504,240038,9
63505,240052,7
63506,240054,0
63507,240059,23
63508,240060,5
63509,240065,11
63510,240066,8
63511,240067,5
63512,240069,9
63513,240071,14
63514,240072,0
63515,240074,6
63516,240075,13
63517,240079,5
63518,240081,0
63519,240085,7
63520,240087,4
63521,240089,0
63522,240090,5
63523,240094,4
63524,240101,0
63525,240103,0
63526,240112,4
63527,240117,7
63528,240119,3
63529,240121,7
63530,240122,7
63531,240123,4
63532,240130,3
63533,240131,0
63534,240141,6
63535,240143,7
63536,240145,9
63537,240146,4
63538,240147,7
63539,240149,3
63540,240151,4
63541,240154,0
63542,240155,10
63543,240161,0
63544,240169,6
63545,240172,8
63546,240178,10
63547,240180,0
63548,240184,0
63549,240189,8
63550,240195,9
63551,240198,9
63552,240199,11
63553,240202,11
63554,240204,11
63555,240212,9
63556,240216,0
63557,240217,7
63558,240220,4
63559,240226,0
63560,240228,8
63561,240230,5
63562,240235,9
63563,240239,0
63564,240244,0
63565,240247,0
63566,240249,4
63567,240250,4
63568,240251,3
63569,240259,0
63570,240260,3
63571,240263,16
63572,240269,7
63573,240270,4
63574,240275,9
63575,240276,7
63576,240282,0
63577,240289,3
63578,240290,5
63579,240294,6
63580,240298,3
63581,240303,6
63582,240310,15
63583,240313,8
63584,240322,0
63585,240335,5
63586,240336,12
63587,240340,7
63588,240351,13
63589,240352,18
63590,240355,13
63591,240361,0
63592,240366,0
63593,240368,7
63594,240372,4
63595,240381,11
63596,240390,12
63597,240398,6
63598,240400,0
63599,240401,13
63600,240402,7
63601,240407,7
63602,240418,0
63603,240424,11
63604,240427,5
63605,240436,3
63606,240437,8
63607,240441,6
63608,240448,0
63609,240453,14
63610,240454,3
63611,240456,6
63612,240460,4
63613,240467,0
63614,240470,6
63615,240475,0
63616,240486,0
63617,240489,17
63618,240490,0
63619,240493,8
63620,240497,8
63621,240499,9
63622,240505,4
63623,240514,9
63624,240530,0
63625,240533,12
63626,240543,4
63627,240547,3
63628,240555,4
63629,240557,3
63630,240561,13
63631,240564,3
63632,240568,12
63633,240570,12
63634,240575,4
63635,240580,26
63636,240584,0
63637,240586,0
63638,240587,13
63639,240592,12
63640,240594,3
63641,240595,15
63642,240596,7
63643,240601,0
63644,240602,6
63645,240603,3
63646,240607,9
63647,240609,0
63648,240615,5
63649,240619,4
63650,240623,10
63651,240626,11
63652,240629,18
63653,240630,11
63654,240631,4
63655,240633,19
63656,240642,9
63657,240643,9
63658,240645,0
63659,240649,5
63660,240650,6
63661,240653,6
63662,240654,6
63663,240662,5
63664,240663,5
63665,240664,5
63666,240667,0
63667,240668,9
63668,240672,12
63669,240685,0
63670,240691,3
63671,240696,4
63672,240700,6
63673,240703,4
63674,240705,0
63675,240706,0
63676,240712,6
63677,240714,7
63678,240716,4
63679,240717,0
63680,240718,9
63681,240719,3
63682,240723,0
63683,240726,3
63684,240728,0
63685,240736,5
63686,240737,3
63687,240738,0
63688,240746,14
63689,240751,3
63690,240755,0
63691,240758,0
63692,240759,3
63693,240765,35
63694,240766,12
63695,240768,4
63696,240774,0
63697,240778,3
63698,240786,11
63699,240788,6
63700,240791,3
63701,240794,0
63702,240804,9
63703,240805,3
63704,240809,7
63705,240810,0
63706,240811,4
63707,240812,0
63708,240814,5
63709,240820,3
63710,240821,3
63711,240823,3
63712,240830,0
63713,240836,10
63714,240840,0
63715,240842,5
63716,240843,3
63717,240845,0
63718,240852,15
63719,240857,8
63720,240859,3
63721,240862,3
63722,240866,6
63723,240878,0
63724,240882,6
63725,240886,11
63726,240894,3
63727,240896,5
63728,240897,12
63729,240902,18
63730,240907,11
63731,240908,8
63732,240911,3
63733,240920,21
63734,240934,11
63735,240935,3
63736,240936,27
63737,240937,14
63738,240939,12
63739,240941,9
63740,240945,0
63741,240951,0
63742,240954,14
63743,240955,6
63744,240956,4
63745,240957,10
63746,240961,10
63747,240962,6
63748,240965,0
63749,240972,8
63750,240973,5
63751,240975,4
63752,240977,10
63753,240984,0
63754,240986,16
63755,240996,0
63756,241000,14
63757,241007,5
63758,241008,0
63759,241015,0
63760,241028,3
63761,241029,9
63762,241034,14
63763,241035,0
63764,241039,0
63765,241042,8
63766,241043,0
63767,241050,9
63768,241051,0
63769,241053,0
63770,241064,0
63771,241066,0
63772,241072,11
63773,241080,8
63774,241083,0
63775,241084,0
63776,241085,7
63777,241091,5
63778,241093,0
63779,241096,8
63780,241104,10
63781,241106,7
63782,241121,0
63783,241130,5
63784,241145,4
63785,241152,9
63786,241155,7
63787,241157,0
63788,241158,3
63789,241161,6
63790,241163,4
63791,241166,0
63792,241171,0
63793,241175,0
63794,241178,4
63795,241181,16
63796,241194,9
63797,241211,5
63798,241213,9
63799,241220,0
63800,241226,25
63801,241231,4
63802,241240,5
63803,241242,13
63804,241245,0
63805,241247,6
63806,241249,4
63807,241255,3
63808,241258,15
63809,241259,0
63810,241273,0
63811,241274,0
63812,241275,14
63813,241287,0
63814,241299,0
63815,241307,4
63816,241310,3
63817,241311,3
63818,241318,5
63819,241322,9
63820,241323,7
63821,241332,15
63822,241334,7
63823,241335,25
63824,241336,5
63825,241338,0
63826,241339,0
63827,241340,8
63828,241343,0
63829,241344,0
63830,241348,8
63831,241359,3
63832,241363,4
63833,241365,4
63834,241366,5
63835,241367,19
63836,241371,0
63837,241372,0
63838,241373,12
63839,241374,6
63840,241375,0
63841,241379,5
63842,241383,12
63843,241385,10
63844,241386,31
63845,241388,3
63846,241395,0
63847,241397,10
63848,241403,0
63849,241408,7
63850,241411,6
63851,241413,0
63852,241418,7
63853,241421,4
63854,241423,0
63855,241425,0
63856,241430,0
63857,241434,4
63858,241437,5
63859,241440,3
63860,241445,8
63861,241449,11
63862,241450,0
63863,241455,7
63864,241461,0
63865,241463,8
63866,241468,9
63867,241469,8
63868,241470,11
63869,241478,6
63870,241492,0
63871,241496,0
63872,241501,8
63873,241504,6
63874,241509,0
63875,241511,5
63876,241512,5
63877,241513,0
63878,241514,0
63879,241518,8
63880,241527,11
63881,241528,0
63882,241529,14
63883,241530,3
63884,241533,15
63885,241535,4
63886,241537,0
63887,241558,10
63888,241560,13
63889,241564,3
63890,241565,5
63891,241573,8
63892,241579,4
63893,241580,4
63894,241583,5
63895,241586,3
63896,241587,7
63897,241589,3
63898,241600,0
63899,241606,12
63900,241610,9
63901,241618,5
63902,241625,3
63903,241630,4
63904,241637,7
63905,241640,5
63906,241643,18
63907,241645,6
63908,241650,15
63909,241652,18
63910,241657,4
63911,241658,3
63912,241662,3
63913,241663,12
63914,241672,0
63915,241682,8
63916,241685,0
63917,241691,6
63918,241695,11
63919,241698,10
63920,241707,0
63921,241713,3
63922,241715,0
63923,241716,10
63924,241717,0
63925,241719,6
63926,241726,10
63927,241740,0
63928,241744,5
63929,241748,3
63930,241756,8
63931,241761,25
63932,241763,13
63933,241773,0
63934,241776,17
63935,241781,0
63936,241784,0
63937,241787,5
63938,241788,13
63939,241794,8
63940,241796,0
63941,241820,3
63942,241822,13
63943,241823,5
63944,241827,0
63945,241830,3
63946,241832,3
63947,241833,0
63948,241844,0
63949,241845,5
63950,241847,11
63951,241848,0
63952,241854,8
63953,241863,0
63954,241868,5
63955,241875,7
63956,241879,4
63957,241880,9
63958,241884,14
63959,241888,4
63960,241907,6
63961,241913,8
63962,241918,0
63963,241919,13
63964,241922,10
63965,241924,7
63966,241925,0
63967,241926,9
63968,241930,0
63969,241932,5
63970,241933,0
63971,241934,8
63972,241936,11
63973,241937,0
63974,241940,3
63975,241944,0
63976,241946,7
63977,241948,9
63978,241949,9
63979,241955,7
63980,241964,0
63981,241967,3
63982,241970,5
63983,241975,6
63984,241978,4
63985,241983,0
63986,241984,13
63987,241987,0
63988,241988,7
63989,241995,11
63990,241996,7
63991,241998,7
63992,241999,0
63993,242005,11
63994,242015,17
63995,242019,0
63996,242020,0
63997,242021,7
63998,242024,6
63999,242027,3
64000,242029,0
64001,242030,3
64002,242036,4
64003,242038,0
64004,242042,6
64005,242044,6
64006,242047,9
64007,242048,13
64008,242055,10
64009,242056,14
64010,242058,14
64011,242066,4
64012,242072,12
64013,242073,12
64014,242075,11
64015,242076,0
64016,242077,8
64017,242078,0
64018,242081,3
64019,242082,0
64020,242084,8
64021,242096,16
64022,242099,10
64023,242100,6
64024,242101,10
64025,242102,9
64026,242103,0
64027,242106,10
64028,242107,0
64029,242110,4
64030,242116,0
64031,242125,3
64032,242128,4
64033,242138,7
64034,242139,0
64035,242145,3
64036,242146,9
64037,242147,0
64038,242148,7
64039,242156,4
64040,242159,6
64041,242160,8
64042,242169,7
64043,242171,0
64044,242183,7
64045,242186,3
64046,242198,4
64047,242200,7
64048,242201,13
64049,242210,8
64050,242214,4
64051,242215,0
64052,242220,25
64053,242222,4
64054,242223,0
64055,242224,8
64056,242228,0
64057,242229,16
64058,242231,4
64059,242237,6
64060,242238,3
64061,242240,4
64062,242243,11
64063,242253,5
64064,242254,0
64065,242255,6
64066,242256,0
64067,242262,5
64068,242264,6
64069,242265,4
64070,242268,5
64071,242269,0
64072,242275,4
64073,242277,16
64074,242290,27
64075,242293,3
64076,242295,0
64077,242298,4
64078,242302,8
64079,242303,4
64080,242307,10
64081,242313,5
64082,242314,3
64083,242317,8
64084,242318,0
64085,242320,10
64086,242334,0
64087,242335,0
64088,242336,9
64089,242337,8
64090,242338,0
64091,242339,4
64092,242341,14
64093,242344,0
64094,242348,4
64095,242351,6
64096,242359,5
64097,242363,3
64098,242364,0
64099,242377,0
64100,242381,0
64101,242387,11
64102,242388,7
64103,242389,8
64104,242396,5
64105,242401,4
64106,242403,20
64107,242404,9
64108,242408,12
64109,242414,10
64110,242418,7
64111,242421,4
64112,242430,7
64113,242431,6
64114,242432,0
64115,242442,3
64116,242443,4
64117,242444,9
64118,242447,8
64119,242448,5
64120,242455,5
64121,242456,0
64122,242464,6
64123,242466,0
64124,242467,4
64125,242469,8
64126,242472,12
64127,242473,5
64128,242488,10
64129,242496,0
64130,242505,4
64131,242506,3
64132,242508,3
64133,242510,4
64134,242516,6
64135,242526,4
64136,242527,4
64137,242532,0
64138,242533,4
64139,242541,18
64140,242543,10
64141,242548,0
64142,242551,0
64143,242552,0
64144,242555,3
64145,242570,3
64146,242593,4
64147,242594,0
64148,242598,0
64149,242602,5
64150,242605,17
64151,242609,5
64152,242610,7
64153,242613,5
64154,242615,7
64155,242624,3
64156,242627,0
64157,242630,5
64158,242634,6
64159,242640,3
64160,242652,5
64161,242657,0
64162,242659,6
64163,242663,10
64164,242668,18
64165,242678,10
64166,242689,7
64167,242691,9
64168,242692,7
64169,242694,0
64170,242697,8
64171,242703,9
64172,242704,3
64173,242705,4
64174,242706,5
64175,242713,15
64176,242720,7
64177,242727,0
64178,242729,10
