,codcliente,numero_persone_diverse
65720,248589,8
65721,248594,0
65722,248598,6
65723,248600,4
65724,248601,9
65725,248606,11
65726,248607,20
65727,248608,15
65728,248612,19
65729,248614,0
65730,248619,0
65731,248627,13
65732,248639,28
65733,248641,18
65734,248642,26
65735,248645,11
65736,248646,20
65737,248651,10
65738,248652,21
65739,248654,0
65740,248655,1
65741,248657,3
65742,248659,35
65743,248661,19
65744,248662,0
65745,248671,31
65746,248675,4
65747,248676,0
65748,248679,1
65749,248682,12
65750,248685,24
65751,248687,3
65752,248688,0
65753,248698,20
65754,248700,17
65755,248702,0
65756,248704,26
65757,248705,13
65758,248706,5
65759,248709,19
65760,248710,22
65761,248711,0
65762,248713,14
65763,248732,7
65764,248733,27
65765,248736,3
65766,248743,22
65767,248746,0
65768,248749,0
65769,248750,0
65770,248752,20
65771,248753,28
65772,248760,35
65773,248764,0
65774,248768,10
65775,248772,28
65776,248774,19
65777,248781,0
65778,248783,0
65779,248785,21
65780,248803,0
65781,248805,0
65782,248812,25
65783,248820,12
65784,248822,12
65785,248826,1
65786,248834,25
65787,248840,15
65788,248853,0
65789,248854,15
65790,248855,0
65791,248866,17
65792,248867,24
65793,248869,3
65794,248870,29
65795,248872,0
65796,248876,0
65797,248879,0
65798,248886,22
65799,248889,10
65800,248890,31
65801,248892,6
65802,248894,12
65803,248896,16
65804,248898,8
65805,248900,28
65806,248905,3
65807,248911,0
65808,248913,0
65809,248915,10
65810,248917,0
65811,248923,5
65812,248927,0
65813,248928,18
65814,248931,24
65815,248934,18
65816,248936,29
65817,248943,0
65818,248945,0
65819,248947,22
65820,248956,28
65821,248966,0
65822,248977,22
65823,248979,12
65824,248980,16
65825,248981,1
65826,248992,24
65827,248995,0
65828,249001,0
65829,249007,27
65830,249008,0
65831,249009,0
65832,249013,34
65833,249020,5
65834,249028,0
65835,249051,5
65836,249053,0
65837,249058,13
65838,249062,26
65839,249066,0
65840,249067,4
65841,249069,0
65842,249079,7
65843,249080,21
65844,249084,4
65845,249085,6
65846,249086,13
65847,249094,20
65848,249097,6
65849,249099,12
65850,249110,16
65851,249119,26
65852,249120,2
65853,249124,0
65854,249125,16
65855,249130,0
65856,249133,28
65857,249139,24
65858,249140,25
65859,249141,24
65860,249146,16
65861,249148,26
65862,249149,31
65863,249162,11
65864,249163,0
65865,249168,13
65866,249171,1
65867,249172,4
65868,249175,32
65869,249178,4
65870,249179,31
65871,249180,12
65872,249183,0
65873,249188,20
65874,249190,0
65875,249198,31
65876,249204,20
65877,249205,4
65878,249207,33
65879,249211,5
65880,249214,1
65881,249216,26
65882,249217,32
65883,249220,5
65884,249221,25
65885,249222,0
65886,249228,12
65887,249229,0
65888,249232,0
65889,249234,26
65890,249237,10
65891,249238,17
65892,249240,0
65893,249241,9
65894,249242,12
65895,249244,17
65896,249249,0
65897,249252,27
65898,249253,12
65899,249257,22
65900,249258,32
65901,249263,15
65902,249264,14
65903,249265,3
65904,249270,26
65905,249278,15
65906,249282,0
65907,249285,5
65908,249289,0
65909,249299,6
65910,249300,8
65911,249311,0
65912,249312,16
65913,249313,14
65914,249317,30
65915,249318,0
65916,249319,20
65917,249323,26
65918,249332,27
65919,249336,8
65920,249337,9
65921,249344,14
65922,249345,26
65923,249346,11
65924,249354,10
65925,249355,13
65926,249356,8
65927,249361,19
65928,249367,0
65929,249372,17
65930,249375,9
65931,249377,10
65932,249391,31
65933,249394,0
65934,249395,15
65935,249396,0
65936,249403,30
65937,249406,8
65938,249407,13
65939,249413,11
65940,249416,20
65941,249418,20
65942,249420,4
65943,249424,32
65944,249426,2
65945,249429,21
65946,249437,7
65947,249441,26
65948,249444,16
65949,249462,14
65950,249463,16
65951,249468,1
65952,249473,14
65953,249474,0
65954,249487,5
65955,249499,25
65956,249501,23
65957,249502,19
65958,249504,8
65959,249527,8
65960,249528,0
65961,249531,34
65962,249534,31
65963,249535,10
65964,249541,6
65965,249547,23
65966,249552,13
65967,249557,24
65968,249559,13
65969,249562,29
65970,249566,18
65971,249568,22
65972,249572,26
65973,249573,15
65974,249574,4
65975,249577,11
65976,249578,0
65977,249579,1
65978,249583,20
65979,249585,3
65980,249592,29
65981,249598,0
65982,249599,23
65983,249600,21
65984,249601,0
65985,249606,1
65986,249614,27
65987,249617,20
65988,249621,31
65989,249632,26
65990,249637,0
65991,249639,0
65992,249643,12
65993,249646,0
65994,249656,15
65995,249669,0
65996,249676,7
65997,249678,4
65998,249688,0
65999,249695,17
66000,249696,7
66001,249698,5
66002,249709,0
66003,249710,10
66004,249711,23
66005,249717,20
66006,249720,23
66007,249721,10
66008,249724,32
66009,249727,15
66010,249730,8
66011,249733,26
66012,249744,9
66013,249746,25
66014,249748,13
66015,249749,1
66016,249755,24
66017,249758,22
66018,249759,0
66019,249760,26
66020,249763,0
66021,249774,20
66022,249776,30
66023,249784,14
66024,249788,11
66025,249789,8
66026,249791,20
66027,249794,19
66028,249800,4
66029,249801,16
66030,249805,30
66031,249806,13
66032,249807,30
66033,249808,24
66034,249810,21
66035,249811,0
66036,249813,26
66037,249818,0
66038,249819,18
66039,249823,0
66040,249824,29
66041,249825,0
66042,249828,3
66043,249832,0
66044,249833,3
66045,249838,6
66046,249847,18
66047,249852,0
66048,249861,15
66049,249863,23
66050,249864,0
66051,249870,11
66052,249882,13
66053,249883,15
66054,249885,22
66055,249887,10
66056,249888,19
66057,249891,0
66058,249892,0
66059,249897,7
66060,249900,0
66061,249909,0
66062,249912,29
66063,249913,0
66064,249914,0
66065,249916,31
66066,249918,5
66067,249921,11
66068,249922,0
66069,249926,16
66070,249927,28
66071,249931,10
66072,249940,0
66073,249942,7
66074,249945,0
66075,249946,13
66076,249948,0
66077,249951,27
66078,249953,0
66079,249954,10
66080,249959,27
66081,249960,20
66082,249964,12
66083,249967,25
66084,249971,28
66085,249973,0
66086,249977,18
66087,249980,31
66088,249984,3
66089,249985,29
66090,249986,0
66091,249988,13
66092,249989,10
66093,249990,16
66094,249994,23
66095,250000,10
66096,250009,22
66097,250012,0
66098,250014,26
66099,250023,17
66100,250024,0
66101,250033,31
66102,250034,33
66103,250035,7
66104,250047,0
66105,250048,0
66106,250051,0
66107,250054,16
66108,250056,17
66109,250057,26
66110,250059,8
66111,250061,25
66112,250062,8
66113,250065,34
66114,250067,2
66115,250078,0
66116,250080,0
66117,250085,35
66118,250089,0
66119,250091,5
66120,250092,30
66121,250094,25
66122,250100,4
66123,250102,7
66124,250103,5
66125,250120,32
66126,250122,26
66127,250125,10
66128,250126,10
66129,250127,9
66130,250136,23
66131,250137,5
66132,250138,31
66133,250145,21
66134,250147,1
66135,250152,0
66136,250159,15
66137,250160,0
66138,250173,11
66139,250176,16
66140,250187,17
66141,250189,22
66142,250190,29
66143,250193,7
66144,250204,19
66145,250209,13
66146,250215,0
66147,250218,32
66148,250221,33
66149,250223,32
66150,250226,22
66151,250229,8
66152,250232,13
66153,250236,12
66154,250237,18
66155,250238,1
66156,250241,0
66157,250245,14
66158,250249,12
66159,250253,0
66160,250254,0
66161,250256,11
66162,250264,5
66163,250266,13
66164,250268,15
66165,250269,4
66166,250282,6
66167,250286,12
66168,250293,0
66169,250295,12
66170,250297,11
66171,250299,29
66172,250306,7
66173,250309,0
66174,250310,0
66175,250318,5
66176,250322,0
66177,250324,12
66178,250326,4
66179,250327,0
66180,250330,22
66181,250336,27
66182,250338,27
66183,250343,33
66184,250346,16
66185,250347,18
66186,250350,35
66187,250354,28
66188,250362,33
66189,250364,28
66190,250366,3
66191,250374,25
66192,250375,0
66193,250378,4
66194,250380,9
66195,250386,15
66196,250387,21
66197,250388,27
66198,250393,13
66199,250394,2
66200,250400,9
66201,250401,0
66202,250402,0
66203,250404,20
66204,250408,23
66205,250409,10
66206,250410,0
66207,250411,0
66208,250413,27
66209,250414,0
66210,250418,24
66211,250419,18
66212,250422,0
66213,250429,31
66214,250438,0
66215,250440,0
66216,250444,0
66217,250446,29
66218,250450,0
66219,250453,21
66220,250454,14
66221,250466,16
66222,250467,28
66223,250468,29
66224,250470,33
66225,250471,20
66226,250474,8
66227,250477,28
66228,250479,23
66229,250482,0
66230,250483,6
66231,250487,24
66232,250491,11
66233,250492,0
66234,250493,6
66235,250495,20
66236,250503,0
66237,250507,0
66238,250510,35
66239,250511,3
66240,250513,0
66241,250515,0
66242,250518,6
66243,250519,22
66244,250520,32
66245,250521,23
66246,250523,35
66247,250526,9
66248,250542,15
66249,250545,10
66250,250547,30
66251,250554,10
66252,250565,0
66253,250570,25
66254,250577,7
66255,250578,0
66256,250579,0
66257,250582,0
66258,250584,23
66259,250585,8
66260,250586,0
66261,250592,0
66262,250593,7
66263,250595,20
66264,250597,11
66265,250602,0
66266,250608,0
66267,250610,24
66268,250614,0
66269,250617,0
66270,250619,23
66271,250620,31
66272,250622,30
66273,250625,17
66274,250635,0
66275,250646,23
66276,250655,3
66277,250656,15
66278,250664,26
66279,250670,13
66280,250674,0
66281,250682,0
66282,250691,20
66283,250702,0
66284,250707,32
66285,250709,12
66286,250717,0
66287,250721,24
66288,250723,0
66289,250732,21
66290,250735,0
66291,250739,23
66292,250742,0
66293,250752,25
66294,250753,1
66295,250754,34
66296,250775,11
66297,250779,15
66298,250785,0
66299,250794,14
66300,250795,15
66301,250796,20
66302,250804,14
66303,250806,31
66304,250808,32
66305,250811,20
66306,250813,0
66307,250816,11
66308,250821,22
66309,250822,11
66310,250824,11
66311,250830,0
66312,250831,6
66313,250834,0
66314,250842,26
66315,250843,12
66316,250844,21
66317,250845,24
66318,250851,31
66319,250855,33
66320,250856,13
66321,250857,12
66322,250858,21
66323,250864,10
66324,250865,35
66325,250867,21
66326,250868,20
66327,250880,21
66328,250885,9
66329,250893,11
66330,250905,23
66331,250909,0
66332,250911,31
66333,250915,26
66334,250927,34
66335,250929,20
66336,250930,34
66337,250933,15
66338,250939,0
66339,250947,0
66340,250961,10
66341,250967,14
66342,250972,35
66343,250974,32
66344,250975,33
66345,250980,9
66346,250981,0
66347,250985,0
66348,250987,31
66349,250994,12
66350,250995,0
66351,250996,27
66352,251004,0
66353,251005,2
66354,251009,21
66355,251017,33
66356,251018,16
66357,251019,8
66358,251020,0
66359,251022,30
66360,251024,34
66361,251030,16
66362,251033,0
66363,251036,7
66364,251049,4
66365,251050,3
66366,251052,0
66367,251053,0
66368,251071,15
66369,251073,0
66370,251076,5
66371,251078,0
66372,251081,17
66373,251082,20
66374,251086,0
66375,251087,33
66376,251089,34
66377,251091,24
66378,251093,28
66379,251098,9
66380,251103,0
66381,251120,10
66382,251121,28
66383,251123,29
66384,251124,0
66385,251147,20
66386,251152,1
66387,251153,23
66388,251154,21
66389,251159,0
66390,251162,0
66391,251163,2
66392,251173,35
66393,251184,0
66394,251185,20
66395,251192,10
66396,251196,20
66397,251202,6
66398,251204,4
66399,251208,0
66400,251210,34
66401,251218,0
66402,251221,12
66403,251222,18
66404,251227,0
66405,251230,9
66406,251241,2
66407,251244,25
66408,251247,14
66409,251249,0
66410,251252,10
66411,251253,0
66412,251255,34
66413,251259,13
66414,251261,13
66415,251262,25
66416,251266,32
66417,251268,26
66418,251270,32
66419,251273,0
66420,251274,3
66421,251277,11
66422,251281,26
66423,251295,30
66424,251297,22
66425,251299,19
66426,251300,0
66427,251303,18
66428,251312,27
66429,251314,6
66430,251318,24
66431,251319,20
66432,251328,10
66433,251331,4
66434,251333,16
66435,251336,0
66436,251338,23
66437,251351,23
66438,251353,0
66439,251356,0
66440,251362,24
66441,251374,23
66442,251375,25
66443,251395,11
66444,251407,31
66445,251417,15
66446,251425,0
66447,251429,3
66448,251435,0
66449,251436,14
66450,251437,0
66451,251440,0
66452,251444,4
66453,251458,30
66454,251463,2
66455,251472,0
66456,251490,26
66457,251491,14
66458,251492,28
66459,251493,2
66460,251499,4
66461,251508,9
66462,251510,0
66463,251517,0
66464,251525,0
66465,251526,0
66466,251527,5
66467,251532,22
66468,251534,27
66469,251539,0
66470,251544,0
66471,251548,19
66472,251553,0
66473,251557,0
66474,251563,5
66475,251569,0
66476,251570,0
66477,251571,24
66478,251572,15
66479,251575,7
66480,251578,5
66481,251585,12
66482,251593,9
66483,251598,0
66484,251602,30
66485,251603,20
66486,251604,0
66487,251605,20
66488,251607,0
66489,251608,19
66490,251610,14
66491,251611,26
66492,251615,13
66493,251617,12
66494,251619,26
66495,251622,0
66496,251623,4
66497,251624,0
66498,251627,13
66499,251628,22
66500,251634,8
66501,251635,0
66502,251637,4
66503,251639,26
66504,251647,6
66505,251653,31
66506,251656,23
66507,251658,0
66508,251660,0
66509,251663,0
66510,251664,0
66511,251665,0
66512,251670,21
66513,251671,0
66514,251672,15
66515,251675,0
66516,251677,0
66517,251678,3
66518,251680,0
66519,251681,35
66520,251683,8
66521,251685,0
66522,251686,8
66523,251691,0
66524,251696,14
66525,251697,17
66526,251698,22
66527,251701,5
66528,251706,9
66529,251709,14
66530,251711,0
66531,251712,3
66532,251713,3
66533,251714,0
66534,251717,10
66535,251719,0
66536,251721,8
66537,251725,25
66538,251726,5
66539,251734,31
66540,251737,9
66541,251739,16
66542,251745,2
66543,251748,29
66544,251749,22
66545,251760,7
66546,251764,15
66547,251770,2
66548,251778,23
66549,251780,7
66550,251784,25
66551,251785,0
66552,251787,0
66553,251792,17
66554,251794,22
66555,251795,27
66556,251796,10
66557,251809,12
66558,251812,15
66559,251829,26
66560,251832,18
66561,251833,10
66562,251835,13
66563,251836,17
66564,251842,0
66565,251846,13
66566,251849,3
66567,251852,0
66568,251853,8
66569,251854,8
66570,251855,0
66571,251858,9
66572,251860,27
66573,251862,23
66574,251863,18
66575,251867,3
66576,251870,24
66577,251872,10
66578,251878,23
66579,251882,0
66580,251883,24
66581,251885,23
66582,251888,7
66583,251891,32
66584,251897,15
66585,251903,0
66586,251913,0
66587,251916,1
66588,251921,8
66589,251924,5
66590,251926,2
66591,251931,0
66592,251934,2
66593,251939,10
66594,251941,13
66595,251943,24
66596,251949,32
66597,251951,0
66598,251954,16
66599,251958,12
66600,251959,22
66601,251967,0
66602,251971,15
66603,251979,22
66604,251982,0
66605,251988,30
66606,251989,0
66607,251990,34
66608,251998,0
66609,252004,6
66610,252014,23
66611,252016,7
66612,252018,11
66613,252020,0
66614,252021,0
66615,252028,14
66616,252033,26
66617,252036,0
66618,252037,8
66619,252043,18
66620,252047,26
66621,252049,21
66622,252051,7
66623,252070,34
66624,252073,7
66625,252074,34
66626,252075,16
66627,252077,33
66628,252078,0
66629,252079,0
66630,252084,0
66631,252085,23
66632,252086,10
66633,252087,0
66634,252090,8
66635,252098,24
66636,252101,0
66637,252108,0
66638,252109,0
66639,252110,29
66640,252112,0
66641,252114,24
66642,252116,7
66643,252118,27
66644,252127,0
66645,252128,29
66646,252130,0
66647,252131,31
66648,252134,11
66649,252141,14
66650,252142,13
66651,252146,0
66652,252147,2
66653,252148,0
66654,252149,28
66655,252150,0
66656,252153,13
66657,252155,24
66658,252162,0
66659,252163,0
66660,252167,10
66661,252170,34
66662,252171,13
66663,252179,34
66664,252180,33
66665,252182,0
66666,252187,0
66667,252189,4
66668,252200,0
66669,252204,14
66670,252209,19
66671,252212,0
66672,252214,21
66673,252222,24
66674,252223,23
66675,252224,0
66676,252231,26
66677,252237,14
66678,252242,20
66679,252261,10
66680,252270,11
66681,252278,6
66682,252280,5
66683,252292,0
66684,252301,26
66685,252306,5
66686,252310,11
66687,252314,2
66688,252315,0
66689,252317,28
66690,252319,25
66691,252320,15
66692,252321,15
66693,252322,8
66694,252323,18
66695,252324,33
66696,252330,20
66697,252331,23
66698,252343,8
66699,252346,0
66700,252349,18
66701,252350,19
66702,252351,27
66703,252354,23
66704,252360,24
66705,252363,0
66706,252367,32
66707,252371,33
66708,252372,12
66709,252378,4
66710,252381,0
66711,252384,0
66712,252387,29
66713,252388,34
66714,252389,31
66715,252390,24
66716,252391,17
66717,252392,7
66718,252399,32
66719,252402,32
66720,252404,0
66721,252406,15
66722,252408,10
66723,252410,0
66724,252411,10
66725,252412,0
66726,252419,11
66727,252431,0
66728,252436,17
66729,252440,24
66730,252442,34
66731,252452,4
66732,252453,18
66733,252458,19
66734,252462,0
66735,252463,16
66736,252467,31
66737,252469,34
66738,252474,0
66739,252478,32
66740,252484,23
66741,252489,4
66742,252492,0
66743,252497,0
66744,252499,25
66745,252504,0
66746,252509,30
66747,252513,24
66748,252515,31
66749,252519,22
66750,252525,17
66751,252536,0
66752,252537,0
66753,252539,12
66754,252542,34
66755,252543,16
66756,252546,0
66757,252550,0
66758,252551,7
66759,252559,9
66760,252568,15
66761,252574,16
66762,252576,25
66763,252579,32
66764,252581,10
66765,252584,22
66766,252590,27
66767,252592,0
66768,252597,28
66769,252598,4
66770,252599,15
66771,252600,18
66772,252602,6
66773,252604,32
66774,252605,0
66775,252606,31
66776,252607,17
66777,252610,28
66778,252617,1
66779,252618,7
66780,252623,17
66781,252629,26
66782,252637,12
66783,252638,0
66784,252639,14
66785,252640,0
66786,252641,35
66787,252643,25
66788,252646,6
66789,252648,11
66790,252661,0
66791,252662,0
66792,252672,7
66793,252673,31
66794,252677,25
66795,252678,16
66796,252681,31
66797,252684,19
66798,252693,0
66799,252695,8
66800,252696,17
66801,252703,0
66802,252707,24
66803,252708,12
66804,252710,20
66805,252714,6
66806,252717,20
66807,252721,11
66808,252722,0
66809,252723,0
66810,252726,33
66811,252728,23
66812,252729,9
66813,252734,0
66814,252738,34
66815,252747,31
66816,252752,0
66817,252758,20
66818,252760,18
66819,252762,4
66820,252767,7
66821,252773,0
66822,252776,27
66823,252777,14
66824,252778,22
66825,252782,34
66826,252783,8
66827,252797,16
66828,252799,0
66829,252800,0
66830,252802,18
66831,252806,6
66832,252807,18
66833,252809,26
66834,252811,35
66835,252819,9
66836,252841,0
66837,252842,26
66838,252850,0
66839,252851,0
66840,252852,31
66841,252854,10
66842,252857,19
66843,252858,0
66844,252865,9
66845,252867,0
66846,252868,21
66847,252869,0
66848,252870,0
66849,252871,15
66850,252880,0
66851,252889,9
66852,252891,16
66853,252893,19
66854,252896,32
66855,252898,22
66856,252899,26
66857,252905,2
66858,252907,20
66859,252909,5
66860,252916,12
