,codcliente,index
50256,190739,6.22
50257,190745,5
50258,190756,8.5
50259,190762,9
50260,190765,5
50261,190767,0
50262,190770,8.75
50263,190775,4.15
50264,190776,18.33
50265,190781,8.2
50266,190785,4.14
50267,190787,2.83
50268,190790,3.33
50269,190794,3.09
50270,190796,8.78
50271,190806,5.12
50272,190810,7.71
50273,190814,2
50274,190815,3.25
50275,190820,7.55
50276,190821,2.92
50277,190822,0
50278,190824,0
50279,190827,5.67
50280,190828,0
50281,190832,2.62
50282,190836,5.67
50283,190841,0
50284,190843,3.2
50285,190845,5.25
50286,190847,0
50287,190857,0
50288,190858,10
50289,190863,0
50290,190866,2.67
50291,190870,6.12
50292,190876,0
50293,190886,0
50294,190888,0
50295,190904,20
50296,190905,9.67
50297,190908,5.71
50298,190910,4.5
50299,190913,0
50300,190920,5
50301,190922,0
50302,190930,6.31
50303,190933,6.88
50304,190938,4.67
50305,190942,6.43
50306,190943,4.5
50307,190955,5.67
50308,190956,1.8
50309,190959,12.38
50310,190963,0
50311,190965,6
50312,190967,11
50313,190972,3.25
50314,190979,12
50315,190988,0
50316,190991,5.18
50317,190997,7.31
50318,191001,8.14
50319,191004,0
50320,191019,7.5
50321,191020,0
50322,191022,5.2
50323,191031,14.5
50324,191033,6.33
50325,191034,6.33
50326,191035,5
50327,191043,0
50328,191044,3.57
50329,191045,0
50330,191047,5.2
50331,191054,0
50332,191058,2.33
50333,191061,2.75
50334,191062,0
50335,191068,3.12
50336,191069,5.32
50337,191070,4.2
50338,191072,0
50339,191077,2.67
50340,191082,0
50341,191083,4.5
50342,191084,0
50343,191085,3.79
50344,191089,5.75
50345,191101,6.6
50346,191105,0
50347,191106,5
50348,191107,3.6
50349,191109,2
50350,191114,3.75
50351,191125,5.4
50352,191131,0
50353,191134,9.83
50354,191135,0
50355,191137,0
50356,191144,3.8
50357,191146,3.4
50358,191153,4.58
50359,191155,0
50360,191163,0
50361,191164,2
50362,191167,3.24
50363,191171,5.4
50364,191172,4.17
50365,191175,3.11
50366,191180,2.86
50367,191182,5
50368,191190,4.5
50369,191192,4.09
50370,191196,8
50371,191202,6.67
50372,191203,0
50373,191204,6.89
50374,191210,6.4
50375,191211,7.5
50376,191216,5.4
50377,191218,4.33
50378,191223,3
50379,191224,3.12
50380,191227,8.33
50381,191235,6.15
50382,191245,0
50383,191247,2.5
50384,191248,5.38
50385,191250,6
50386,191251,0
50387,191273,6.18
50388,191274,3.67
50389,191276,4.21
50390,191304,4
50391,191305,3.8
50392,191307,3.35
50393,191309,1
50394,191310,9.25
50395,191312,5.88
50396,191314,5.46
50397,191318,12
50398,191321,3.78
50399,191322,0
50400,191324,5.88
50401,191325,6
50402,191327,13.25
50403,191330,4.95
50404,191331,2
50405,191332,9.5
50406,191335,3.12
50407,191337,2.5
50408,191347,4.33
50409,191349,3.75
50410,191350,4.62
50411,191359,0
50412,191360,0
50413,191361,0
50414,191364,3.8
50415,191365,3.67
50416,191369,5.17
50417,191370,2.67
50418,191371,3.46
50419,191379,3.8
50420,191380,4.93
50421,191381,4.17
50422,191383,0
50423,191384,2.8
50424,191388,0
50425,191391,6
50426,191392,2.57
50427,191396,4.2
50428,191399,2
50429,191401,3.78
50430,191402,0
50431,191403,0
50432,191404,5.8
50433,191406,10.6
50434,191426,1
50435,191429,2.43
50436,191430,9.25
50437,191439,0
50438,191440,0
50439,191444,1
50440,191449,1
50441,191457,6.5
50442,191468,5.62
50443,191470,6
50444,191471,0
50445,191472,5.67
50446,191474,17
50447,191484,5.29
50448,191486,0
50449,191490,0
50450,191491,7
50451,191492,4.27
50452,191494,2.58
50453,191498,6.5
50454,191500,6.67
50455,191501,3.6
50456,191505,6.67
50457,191506,6.67
50458,191511,2.91
50459,191514,4
50460,191517,8.33
50461,191518,4.86
50462,191522,3.2
50463,191523,5.83
50464,191529,0
50465,191531,0
50466,191536,8
50467,191542,0
50468,191552,6
50469,191554,3.4
50470,191556,0
50471,191557,4.5
50472,191559,5.43
50473,191563,4.77
50474,191569,0
50475,191570,0
50476,191578,6
50477,191580,5.8
50478,191588,8
50479,191590,2.8
50480,191593,0
50481,191595,0
50482,191604,4.92
50483,191607,4.33
50484,191611,5
50485,191616,4.18
50486,191624,0
50487,191627,5.53
50488,191628,4.79
50489,191631,0
50490,191632,3.29
50491,191633,5.33
50492,191635,0
50493,191638,0
50494,191643,7.67
50495,191646,4.75
50496,191650,18.33
50497,191654,3
50498,191656,4
50499,191659,11
50500,191672,0
50501,191673,0
50502,191681,6.67
50503,191682,0
50504,191683,11.25
50505,191686,3
50506,191689,0
50507,191694,0
50508,191695,1.75
50509,191701,18
50510,191713,4.25
50511,191715,0
50512,191719,5.67
50513,191727,3.33
50514,191728,3.33
50515,191732,3.91
50516,191745,0
50517,191747,4.33
50518,191751,4.5
50519,191753,7
50520,191758,5.25
50521,191770,4.25
50522,191775,0
50523,191776,0
50524,191777,10.17
50525,191781,4
50526,191783,0
50527,191784,7.5
50528,191787,6.25
50529,191801,6.2
50530,191805,4.5
50531,191810,2.5
50532,191823,0
50533,191832,3.92
50534,191837,0
50535,191838,0
50536,191841,4.8
50537,191842,4.89
50538,191845,0
50539,191848,0
50540,191852,5
50541,191856,4.14
50542,191859,15
50543,191862,3
50544,191873,0
50545,191880,2.67
50546,191888,5.4
50547,191890,6
50548,191895,5
50549,191906,5.5
50550,191907,2.67
50551,191908,4.71
50552,191909,0
50553,191910,3.71
50554,191912,0
50555,191913,7.75
50556,191914,6
50557,191921,3.93
50558,191932,6.75
50559,191933,0
50560,191936,13.2
50561,191939,5
50562,191941,4.4
50563,191942,4.75
50564,191944,3.33
50565,191946,3.11
50566,191949,4.17
50567,191951,3.56
50568,191953,2.8
50569,191957,5.67
50570,191960,3.44
50571,191964,0
50572,191965,0
50573,191966,9
50574,191967,3.5
50575,191968,3.17
50576,191971,5.8
50577,191974,5.5
50578,191975,2.67
50579,191980,0
50580,191990,7.75
50581,191995,6
50582,192007,3
50583,192015,5.33
50584,192024,0
50585,192034,2
50586,192040,6.7
50587,192044,2.5
50588,192045,13.2
50589,192050,0
50590,192051,0
50591,192059,0
50592,192062,8.83
50593,192065,4.27
50594,192066,0
50595,192070,0
50596,192077,6.67
50597,192078,3
50598,192082,5.1
50599,192083,5.93
50600,192087,0
50601,192089,0
50602,192095,0
50603,192096,4.5
50604,192102,14
50605,192103,3.67
50606,192105,2
50607,192106,3.6
50608,192107,6.27
50609,192108,7.11
50610,192131,11.87
50611,192132,6.33
50612,192157,1.67
50613,192170,0
50614,192172,0
50615,192178,3.79
50616,192179,4.33
50617,192186,3
50618,192188,2
50619,192190,0
50620,192191,0
50621,192198,0
50622,192200,4.3
50623,192203,0
50624,192212,3.2
50625,192218,3.06
50626,192221,0
50627,192226,9.8
50628,192231,4.2
50629,192234,8.2
50630,192239,5.43
50631,192243,3.29
50632,192244,3.25
50633,192248,0
50634,192257,3.5
50635,192265,2
50636,192276,4.4
50637,192277,6.33
50638,192278,3.7
50639,192280,4.33
50640,192285,2.75
50641,192286,4.64
50642,192287,2.62
50643,192288,3.4
50644,192301,0
50645,192305,3.67
50646,192309,4
50647,192311,3.8
50648,192317,0
50649,192318,0
50650,192323,0
50651,192324,4.33
50652,192327,4
50653,192328,2
50654,192331,2.8
50655,192336,3.43
50656,192337,0
50657,192338,0
50658,192340,2.89
50659,192357,6.2
50660,192359,3.67
50661,192360,0
50662,192367,3.33
50663,192369,1
50664,192372,4
50665,192374,0
50666,192375,5.1
50667,192377,7.15
50668,192380,4.25
50669,192382,4.86
50670,192383,1
50671,192387,2.67
50672,192399,9.67
50673,192404,9.75
50674,192406,5.5
50675,192412,3.67
50676,192415,5.75
50677,192419,5.57
50678,192421,0
50679,192422,4.25
50680,192424,4.4
50681,192426,3.91
50682,192431,7.09
50683,192434,0
50684,192438,0
50685,192440,7.5
50686,192442,12.5
50687,192444,10.4
50688,192445,4.33
50689,192447,4.25
50690,192448,0
50691,192451,2.86
50692,192456,3.14
50693,192461,0
50694,192463,2.6
50695,192464,10.38
50696,192465,8
50697,192466,5.17
50698,192474,11.67
50699,192478,6.29
50700,192482,3.22
50701,192484,5.11
50702,192485,7.88
50703,192486,3.88
50704,192492,3.07
50705,192494,4.22
50706,192498,0
50707,192499,4.5
50708,192500,5
50709,192502,8
50710,192504,0
50711,192506,3.42
50712,192508,7.56
50713,192510,4.88
50714,192512,0
50715,192520,0
50716,192521,7.5
50717,192526,4.67
50718,192529,4.6
50719,192534,0
50720,192536,5.55
50721,192540,2.15
50722,192545,3.53
50723,192548,0
50724,192553,7.33
50725,192554,5.29
50726,192556,10.92
50727,192568,4.25
50728,192580,6.6
50729,192581,0
50730,192582,0
50731,192585,4.5
50732,192607,10.86
50733,192608,7.95
50734,192609,7.91
50735,192610,12.4
50736,192612,0
50737,192615,3.85
50738,192619,0
50739,192626,6.08
50740,192628,7.5
50741,192630,8.17
50742,192632,0
50743,192644,2.45
50744,192646,0
50745,192649,4.33
50746,192650,0
50747,192668,5.4
50748,192675,12.67
50749,192676,7.4
50750,192678,3.67
50751,192679,4.08
50752,192682,4
50753,192685,9.11
50754,192687,0
50755,192688,8.4
50756,192690,3.86
50757,192692,4.67
50758,192693,0
50759,192694,3.38
50760,192695,6.5
50761,192697,3
50762,192698,13
50763,192704,0
50764,192709,0
50765,192711,6.6
50766,192712,7
50767,192714,5.78
50768,192718,4.11
50769,192729,1
50770,192734,0
50771,192739,0
50772,192742,5.17
50773,192744,0
50774,192747,0
50775,192748,0
50776,192750,0
50777,192753,7
50778,192758,3.67
50779,192763,0
50780,192768,0
50781,192771,0
50782,192772,5
50783,192776,0
50784,192777,6.5
50785,192781,3.5
50786,192785,3.38
50787,192791,5.22
50788,192795,2.5
50789,192796,6.33
50790,192801,0
50791,192804,4
50792,192806,3
50793,192808,0
50794,192809,4.33
50795,192811,3.67
50796,192813,2.67
50797,192815,4.29
50798,192816,0
50799,192819,5.25
50800,192827,6
50801,192828,3.8
50802,192832,2
50803,192834,0
50804,192836,0
50805,192838,0
50806,192845,5.83
50807,192849,5.4
50808,192855,1.8
50809,192862,5.17
50810,192871,5.2
50811,192872,4.08
50812,192878,0
50813,192881,0
50814,192883,0
50815,192884,3.5
50816,192889,2.75
50817,192898,0
50818,192905,0
50819,192922,0
50820,192925,2.43
50821,192926,8.25
50822,192928,0
50823,192931,3
50824,192939,6.09
50825,192943,16
50826,192945,2.67
50827,192954,0
50828,192965,0
50829,192968,5.36
50830,192969,0
50831,192973,3.75
50832,192976,3
50833,192978,5.5
50834,192979,0
50835,192982,3.5
50836,192995,0
50837,193005,3.67
50838,193012,5.42
50839,193013,0
50840,193016,0
50841,193019,2.6
50842,193026,0
50843,193032,5.33
50844,193033,4
50845,193038,0
50846,193040,0
50847,193044,15.25
50848,193048,9.75
50849,193051,7
50850,193057,2.67
50851,193062,4.79
50852,193064,6.75
50853,193070,5.8
50854,193072,0
50855,193077,3.75
50856,193078,0
50857,193087,5.43
50858,193090,9.33
50859,193092,5.33
50860,193096,5.6
50861,193099,14.2
50862,193101,0
50863,193105,2
50864,193109,3.8
50865,193112,5
50866,193113,5.11
50867,193114,3.92
50868,193115,5.25
50869,193116,3.75
50870,193117,0
50871,193119,3.17
50872,193124,5
50873,193129,13.6
50874,193130,6
50875,193131,0
50876,193141,0
50877,193145,4.4
50878,193147,4.71
50879,193151,4.33
50880,193154,4.4
50881,193157,3.4
50882,193161,6
50883,193164,14.5
50884,193165,4
50885,193167,10.89
50886,193170,0
50887,193172,3.25
50888,193176,0
50889,193178,12.67
50890,193183,3.14
50891,193186,11
50892,193202,4
50893,193203,4.6
50894,193204,0
50895,193207,0
50896,193210,7.8
50897,193213,3.5
50898,193214,5
50899,193216,4
50900,193219,5.14
50901,193220,0
50902,193225,3.13
50903,193230,0
50904,193233,2.5
50905,193234,9.37
50906,193239,3.6
50907,193242,5.33
50908,193245,7.75
50909,193250,2.9
50910,193251,3.3
50911,193252,0
50912,193266,2.5
50913,193267,20
50914,193271,4.8
50915,193277,5
50916,193278,1
50917,193279,3.8
50918,193283,0
50919,193291,0
50920,193292,4.89
50921,193294,4
50922,193307,0
50923,193310,5.39
50924,193313,5.4
50925,193318,5.4
50926,193320,3.38
50927,193322,4
50928,193323,0
50929,193329,3
50930,193332,3.38
50931,193335,3.67
50932,193336,2.7
50933,193341,0
50934,193343,3.67
50935,193344,3.22
50936,193351,4.26
50937,193357,4.17
50938,193359,0
50939,193363,0
50940,193368,4.86
50941,193371,6.25
50942,193372,2.44
50943,193373,0
50944,193374,0
50945,193376,4.09
50946,193380,0
50947,193381,5.44
50948,193388,3.25
50949,193389,8.83
50950,193392,0
50951,193395,5
50952,193396,3.11
50953,193397,3
50954,193398,0
50955,193408,7.29
50956,193410,3.57
50957,193413,5.8
50958,193420,0
50959,193422,5.8
50960,193423,16
50961,193424,5.07
50962,193427,4.45
50963,193429,9.33
50964,193437,12
50965,193438,0
50966,193439,3.75
50967,193442,13.9
50968,193445,2.67
50969,193447,13.17
50970,193450,0
50971,193456,10.55
50972,193459,0
50973,193460,4.5
50974,193461,9.3
50975,193462,7.54
50976,193464,3.87
50977,193472,3.18
50978,193478,5.5
50979,193480,12.67
50980,193493,9
50981,193495,3.25
50982,193498,6.11
50983,193499,3.83
50984,193500,3.12
50985,193501,7.75
50986,193503,3.33
50987,193506,3
50988,193510,5
50989,193515,3.58
50990,193518,7.64
50991,193521,0
50992,193526,2.5
50993,193531,3.33
50994,193532,6.27
50995,193533,3.22
50996,193534,7
50997,193535,6.14
50998,193544,5.25
50999,193547,0
51000,193551,3.33
51001,193554,8.4
51002,193564,0
51003,193566,0
51004,193567,0
51005,193569,5.8
51006,193573,0
51007,193583,0
51008,193585,0
51009,193587,0
51010,193588,2.67
51011,193593,9
51012,193595,3.47
51013,193618,3.14
51014,193620,4.33
51015,193623,4.25
51016,193629,7.83
51017,193636,4.67
51018,193641,6.67
51019,193644,17.14
51020,193652,4.38
51021,193654,7.25
51022,193656,1
51023,193660,4.14
51024,193663,0
51025,193666,3.56
51026,193670,0
51027,193672,4.83
51028,193673,3.6
51029,193674,0
51030,193681,0
51031,193683,4.88
51032,193684,3
51033,193688,0
51034,193692,4.2
51035,193697,5.79
51036,193699,0
51037,193700,3.82
51038,193705,4.75
51039,193708,5.67
51040,193714,8.33
51041,193718,0
51042,193719,8.25
51043,193727,1.6
51044,193728,2.7
51045,193735,2.56
51046,193739,3.4
51047,193740,7.33
51048,193741,5.75
51049,193744,6.12
51050,193750,0
51051,193756,4
51052,193788,0
51053,193790,0
51054,193796,3.75
51055,193798,2.8
51056,193800,5.75
51057,193808,3.33
51058,193810,5.14
51059,193815,4.62
51060,193819,9.71
51061,193820,5
51062,193822,5
51063,193827,0
51064,193828,3.88
51065,193831,2.8
51066,193844,2
51067,193846,2
51068,193848,2
51069,193849,3
51070,193852,8.5
51071,193857,3.33
51072,193860,0
51073,193868,6.78
51074,193872,15.38
51075,193875,2.75
51076,193877,7.36
51077,193882,8
51078,193890,2.67
51079,193891,7.57
51080,193892,4.2
51081,193893,5.5
51082,193894,4.12
51083,193902,0
51084,193906,6.67
51085,193908,3
51086,193910,0
51087,193924,4.25
51088,193927,0
51089,193930,5.81
51090,193936,0
51091,193939,5.8
51092,193941,3.43
51093,193943,2.62
51094,193949,7.2
51095,193951,4.4
51096,193952,3.5
51097,193953,8.17
51098,193954,5
51099,193956,1
51100,193959,4.67
51101,193966,10.2
51102,193967,7.8
51103,193973,0
51104,193975,0
51105,193976,0
51106,193977,0
51107,193981,10.29
51108,193982,4.7
51109,193987,4.83
51110,193989,5.67
51111,193991,3.86
51112,193995,4.71
51113,193996,3.5
51114,194002,4.75
51115,194007,0
51116,194008,5.6
51117,194009,0
51118,194012,4
51119,194013,15.43
51120,194019,4.09
51121,194020,3.4
51122,194021,0
51123,194029,3
51124,194035,8.91
51125,194043,6.94
51126,194044,5.83
51127,194046,12.4
51128,194053,9.67
51129,194056,7.33
51130,194059,9
51131,194060,0
51132,194061,3
51133,194066,0
51134,194068,0
51135,194071,3
51136,194082,7.12
51137,194090,2.14
51138,194091,7.33
51139,194092,4.25
51140,194096,10.83
51141,194097,0
51142,194104,4.4
51143,194108,6.67
51144,194110,0
51145,194114,0
51146,194115,4
51147,194118,0
51148,194123,4.38
51149,194125,5.14
51150,194127,0
51151,194132,4.8
51152,194133,0
51153,194134,5.4
51154,194139,6.09
51155,194150,2.17
51156,194151,5
51157,194152,2.6
51158,194153,13.12
51159,194162,0
51160,194168,0
51161,194169,6.75
51162,194170,4.71
51163,194176,5
51164,194178,0
51165,194181,0
51166,194187,7
51167,194188,2.4
51168,194192,0
51169,194194,6
51170,194201,3.2
51171,194207,1
51172,194210,0
51173,194221,3.5
51174,194222,0
51175,194236,5.37
51176,194237,4.57
51177,194238,3.9
51178,194245,5.33
51179,194252,3.15
51180,194259,4.4
51181,194263,16.33
51182,194267,0
51183,194269,3.67
51184,194272,3.75
51185,194273,4.08
51186,194291,0
51187,194304,4
51188,194306,2.5
51189,194307,1
51190,194309,0
51191,194314,0
51192,194315,3.56
51193,194316,0
51194,194319,2
51195,194325,3.4
51196,194328,0
51197,194332,8.4
51198,194334,8.67
51199,194335,6.62
51200,194345,0
51201,194349,3.5
51202,194352,3.86
51203,194354,1
51204,194361,6
51205,194365,7.9
51206,194368,8.33
51207,194371,2.6
51208,194377,3.61
51209,194379,3.8
51210,194381,11.12
51211,194386,0
51212,194388,5.43
51213,194389,6
51214,194394,0
51215,194400,6.25
51216,194411,0
51217,194413,6
51218,194415,10.33
51219,194416,9.67
51220,194422,12.36
51221,194423,0
51222,194424,17
51223,194425,5.04
51224,194426,4.67
51225,194428,0
51226,194429,0
51227,194435,6
51228,194437,9.54
51229,194448,0
51230,194449,2.4
51231,194451,2
51232,194453,0
51233,194461,0
51234,194463,0
51235,194465,2.4
51236,194475,6.61
51237,194484,0
51238,194491,6.5
51239,194493,3.36
51240,194494,6.2
51241,194497,0
51242,194500,4.91
51243,194504,5.67
51244,194506,0
51245,194511,4.2
51246,194514,5.57
51247,194518,0
51248,194519,13.5
51249,194521,0
51250,194534,3
51251,194547,0
51252,194550,4.59
51253,194551,3
51254,194554,3
51255,194558,0
51256,194567,3.05
51257,194574,5.5
51258,194587,4
51259,194590,7.25
51260,194597,5.75
51261,194599,4.4
51262,194600,6.69
51263,194605,0
51264,194610,3.21
51265,194623,4.67
51266,194625,3.71
51267,194627,6
51268,194629,7.75
51269,194631,3.71
51270,194634,9.33
51271,194636,0
51272,194637,0
51273,194640,3.6
51274,194643,4
51275,194644,9.67
51276,194646,4.11
51277,194647,0
51278,194650,0
51279,194652,6
51280,194654,3.73
51281,194659,0
51282,194662,2
51283,194663,6.45
51284,194666,0
51285,194667,0
51286,194671,3.12
51287,194673,4.53
51288,194679,0
51289,194686,1.75
51290,194690,0
51291,194691,11.14
51292,194695,0
51293,194698,2.8
51294,194702,2.4
51295,194714,4.5
51296,194720,5.5
51297,194731,5.25
51298,194733,3.45
51299,194734,6
51300,194735,7.75
51301,194737,5.33
51302,194745,7.33
51303,194746,0
51304,194752,4
51305,194754,4.83
51306,194755,0
51307,194763,6
51308,194765,4
51309,194768,3
51310,194769,0
51311,194771,0
51312,194773,2.56
51313,194777,0
51314,194785,0
51315,194786,0
51316,194787,6.76
51317,194791,3
51318,194792,5.46
51319,194797,3
51320,194799,3
51321,194800,0
51322,194803,8.8
51323,194804,7.33
51324,194805,11.36
51325,194807,4
51326,194809,2.6
51327,194813,3.8
51328,194814,4.43
51329,194818,0
51330,194823,1
51331,194825,0
51332,194832,4.9
51333,194837,3.33
51334,194841,5
51335,194844,0
51336,194849,3.67
51337,194850,7.6
51338,194854,2.8
51339,194857,4.4
51340,194860,3
51341,194861,3.6
51342,194864,9.5
51343,194871,8.9
51344,194875,2.83
51345,194877,0
51346,194878,5
51347,194879,6
51348,194881,6.89
51349,194885,3.67
51350,194887,5.5
51351,194891,7.56
51352,194896,0
51353,194899,2.33
51354,194901,4.67
51355,194909,3.83
51356,194914,2.94
51357,194919,4.86
51358,194921,3.91
51359,194937,4.67
51360,194939,3.2
51361,194942,2.67
51362,194943,0
51363,194947,8.38
51364,194948,3.2
51365,194952,3.75
51366,194956,5.6
51367,194958,6
51368,194963,4.8
51369,194964,0
51370,194968,0
51371,194974,0
51372,194976,6.71
51373,194982,3.78
51374,194984,3.14
51375,194986,7.29
51376,194987,0
51377,194988,9
51378,194991,0
51379,194992,0
51380,194994,5.5
51381,194995,4.57
51382,194996,3.5
51383,194997,2
51384,194999,7.38
51385,195002,11.73
51386,195006,0
51387,195007,9
51388,195008,2.6
51389,195010,3.52
51390,195012,0
51391,195013,3.2
51392,195014,4.4
51393,195016,0
51394,195018,4
51395,195022,0
51396,195023,0
51397,195024,4.69
51398,195027,6.43
51399,195032,0
51400,195034,8.67
51401,195036,4.67
51402,195045,4
51403,195046,6.93
51404,195049,4
51405,195051,6.78
51406,195053,0
51407,195056,4.07
51408,195057,6.73
51409,195062,0
51410,195063,4.25
51411,195065,4.6
51412,195067,9.2
51413,195068,0
51414,195069,6.2
51415,195073,5.18
51416,195076,7
51417,195077,0
51418,195078,5.22
51419,195080,3.29
51420,195082,3.69
51421,195099,5.75
51422,195101,3.87
51423,195104,4.83
51424,195111,2.25
51425,195112,3.8
51426,195115,3.67
51427,195116,0
51428,195117,11.25
51429,195120,3.62
51430,195121,5
